CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure_Months,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,TenureSegment,ChargeCategory,ContractRisk,RevenueLost
CUST00178,Male,No,Yes,Yes,62,Yes,Fiber optic,Month-to-month,Electronic check,41.18,2522.16,No,0,49+ Months (Loyal),Medium (40-70),High Risk,0.0
CUST00179,Female,No,Yes,No,31,No,Fiber optic,Month-to-month,Bank transfer,50.84,1562.0,No,0,25-48 Months,Medium (40-70),High Risk,0.0
CUST00180,Female,No,No,No,27,No,Fiber optic,Month-to-month,Mailed check,94.13,2493.13,Yes,1,25-48 Months,Premium (90+),High Risk,94.13
CUST00181,Female,Yes,Yes,Yes,43,Yes,Fiber optic,Month-to-month,Mailed check,69.93,3022.45,Yes,1,25-48 Months,Medium (40-70),High Risk,69.93
CUST00182,Female,Yes,No,No,22,No,DSL,Month-to-month,Credit card,38.4,883.74,No,0,13-24 Months,Low (<40),High Risk,0.0
CUST00183,Male,No,Yes,Yes,1,No,DSL,One year,Mailed check,26.8,8.1,Yes,1,0-12 Months (New),Low (<40),Medium Risk,26.8
CUST00184,Female,Yes,Yes,No,63,Yes,DSL,Month-to-month,Credit card,21.19,1337.91,Yes,1,49+ Months (Loyal),Low (<40),High Risk,21.19
CUST00185,Female,No,No,Yes,14,Yes,No,Month-to-month,Mailed check,81.98,1122.96,Yes,1,13-24 Months,High (70-90),High Risk,81.98
CUST00186,Female,No,No,No,59,Yes,No,Month-to-month,Electronic check,85.37,5072.65,No,0,49+ Months (Loyal),High (70-90),High Risk,0.0
CUST00187,Male,Yes,No,No,71,No,DSL,One year,Mailed check,28.27,2041.7,No,0,49+ Months (Loyal),Low (<40),Medium Risk,0.0
CUST00188,Female,No,Yes,Yes,28,No,Fiber optic,Month-to-month,Electronic check,88.44,2454.36,Yes,1,25-48 Months,High (70-90),High Risk,88.44
CUST00189,Male,No,No,Yes,27,Yes,No,One year,Electronic check,49.93,1354.51,No,0,25-48 Months,Medium (40-70),Medium Risk,0.0
CUST00190,Female,Yes,No,Yes,11,No,DSL,Month-to-month,Mailed check,103.87,1126.63,Yes,1,0-12 Months (New),Premium (90+),High Risk,103.87
CUST00191,Female,Yes,Yes,No,58,No,DSL,Month-to-month,Credit card,63.18,3682.41,No,0,49+ Months (Loyal),Medium (40-70),High Risk,0.0
CUST00192,Male,Yes,Yes,Yes,11,No,DSL,Month-to-month,Mailed check,93.97,1015.34,Yes,1,0-12 Months (New),Premium (90+),High Risk,93.97
CUST00193,Male,Yes,No,No,35,Yes,DSL,Month-to-month,Credit card,64.88,2276.27,Yes,1,25-48 Months,Medium (40-70),High Risk,64.88
CUST00194,Male,No,No,Yes,42,No,DSL,Month-to-month,Credit card,97.92,4135.12,Yes,1,25-48 Months,Premium (90+),High Risk,97.92
CUST00195,Male,No,No,Yes,18,No,Fiber optic,Month-to-month,Mailed check,26.33,467.41,Yes,1,13-24 Months,Low (<40),High Risk,26.33
CUST00196,Female,No,No,No,32,No,No,One year,Credit card,30.7,962.87,No,0,25-48 Months,Low (<40),Medium Risk,0.0
CUST00197,Female,Yes,No,No,43,No,No,Two year,Mailed check,50.04,2162.04,No,0,25-48 Months,Medium (40-70),Low Risk,0.0
CUST00198,Female,Yes,Yes,No,41,No,No,One year,Credit card,116.78,4816.18,No,0,25-48 Months,Premium (90+),Medium Risk,0.0
CUST00199,Female,Yes,No,Yes,26,Yes,No,One year,Electronic check,115.3,2993.96,No,0,25-48 Months,Premium (90+),Medium Risk,0.0
CUST00200,Female,Yes,Yes,No,64,Yes,No,Month-to-month,Bank transfer,85.87,5517.2,No,0,49+ Months (Loyal),High (70-90),High Risk,0.0
CUST00201,Male,Yes,No,No,69,No,No,Month-to-month,Bank transfer,90.16,6252.27,Yes,1,49+ Months (Loyal),Premium (90+),High Risk,90.16
CUST00202,Male,No,Yes,No,22,Yes,No,Two year,Credit card,116.68,2550.12,No,0,13-24 Months,Premium (90+),Low Risk,0.0
CUST00203,Male,No,Yes,No,29,Yes,Fiber optic,Month-to-month,Credit card,97.23,2828.53,Yes,1,25-48 Months,Premium (90+),High Risk,97.23
CUST00204,Female,No,No,Yes,38,No,DSL,Month-to-month,Mailed check,54.83,2067.85,No,0,25-48 Months,Medium (40-70),High Risk,0.0
CUST00205,Female,Yes,No,Yes,57,No,Fiber optic,Month-to-month,Electronic check,101.02,5719.65,No,0,49+ Months (Loyal),Premium (90+),High Risk,0.0
CUST00206,Male,No,Yes,Yes,71,Yes,Fiber optic,Month-to-month,Credit card,43.19,3056.99,Yes,1,49+ Months (Loyal),Medium (40-70),High Risk,43.19
CUST00207,Female,Yes,Yes,Yes,58,No,Fiber optic,Month-to-month,Mailed check,40.58,2378.87,No,0,49+ Months (Loyal),Medium (40-70),High Risk,0.0
CUST00208,Male,No,Yes,No,42,Yes,Fiber optic,Month-to-month,Credit card,72.77,3070.25,Yes,1,25-48 Months,High (70-90),High Risk,72.77
CUST00209,Female,No,No,No,59,Yes,No,One year,Bank transfer,111.87,6609.35,No,0,49+ Months (Loyal),Premium (90+),Medium Risk,0.0
CUST00210,Female,No,Yes,No,15,Yes,Fiber optic,One year,Credit card,61.82,891.09,No,0,13-24 Months,Medium (40-70),Medium Risk,0.0
CUST00211,Male,Yes,Yes,Yes,63,No,DSL,Month-to-month,Credit card,81.94,5198.77,No,0,49+ Months (Loyal),High (70-90),High Risk,0.0
CUST00212,Female,No,Yes,No,72,No,Fiber optic,One year,Credit card,91.01,6547.11,Yes,1,49+ Months (Loyal),Premium (90+),Medium Risk,91.01
CUST00213,Male,No,No,Yes,36,Yes,No,Month-to-month,Credit card,76.57,2783.77,Yes,1,25-48 Months,High (70-90),High Risk,76.57
CUST00214,Male,No,No,No,70,Yes,No,Month-to-month,Mailed check,118.98,8288.84,No,0,49+ Months (Loyal),Premium (90+),High Risk,0.0
CUST00215,Male,Yes,Yes,No,34,No,DSL,Month-to-month,Electronic check,97.56,3290.73,No,0,25-48 Months,Premium (90+),High Risk,0.0
CUST00216,Female,Yes,Yes,Yes,27,Yes,DSL,Month-to-month,Bank transfer,79.69,2118.47,No,0,25-48 Months,High (70-90),High Risk,0.0
CUST00217,Female,Yes,No,Yes,18,No,DSL,Two year,Mailed check,90.14,1585.79,Yes,1,13-24 Months,Premium (90+),Low Risk,90.14
CUST00218,Female,No,No,No,19,No,No,Month-to-month,Credit card,27.55,552.91,No,0,13-24 Months,Low (<40),High Risk,0.0
CUST00219,Female,Yes,No,No,63,No,No,Month-to-month,Electronic check,93.09,5860.51,No,0,49+ Months (Loyal),Premium (90+),High Risk,0.0
CUST00220,Female,No,No,Yes,55,Yes,Fiber optic,Month-to-month,Bank transfer,53.78,2965.69,Yes,1,49+ Months (Loyal),Medium (40-70),High Risk,53.78
CUST00221,Female,Yes,Yes,Yes,13,No,DSL,Month-to-month,Mailed check,64.13,783.76,No,0,13-24 Months,Medium (40-70),High Risk,0.0
CUST00222,Male,No,No,Yes,36,Yes,No,Month-to-month,Electronic check,57.18,2098.86,Yes,1,25-48 Months,Medium (40-70),High Risk,57.18
CUST00223,Female,Yes,Yes,No,12,Yes,DSL,Month-to-month,Electronic check,33.27,371.86,No,0,0-12 Months (New),Low (<40),High Risk,0.0
CUST00224,Male,No,No,Yes,55,Yes,Fiber optic,Month-to-month,Credit card,28.93,1621.75,Yes,1,49+ Months (Loyal),Low (<40),High Risk,28.93
CUST00225,Female,Yes,Yes,No,18,Yes,DSL,Month-to-month,Electronic check,81.03,1424.95,Yes,1,13-24 Months,High (70-90),High Risk,81.03
CUST00226,Male,No,No,No,28,Yes,DSL,Month-to-month,Electronic check,78.96,2199.28,No,0,25-48 Months,High (70-90),High Risk,0.0
CUST00227,Female,No,Yes,No,11,Yes,No,One year,Bank transfer,97.9,1095.95,No,0,0-12 Months (New),Premium (90+),Medium Risk,0.0
CUST00228,Female,No,Yes,No,38,Yes,DSL,Month-to-month,Electronic check,44.11,1689.99,Yes,1,25-48 Months,Medium (40-70),High Risk,44.11
CUST00229,Male,Yes,No,Yes,50,No,Fiber optic,Month-to-month,Mailed check,96.27,4858.95,Yes,1,49+ Months (Loyal),Premium (90+),High Risk,96.27
CUST00230,Male,No,Yes,No,28,Yes,DSL,Two year,Credit card,70.66,1991.34,No,0,25-48 Months,High (70-90),Low Risk,0.0
CUST00231,Female,Yes,No,Yes,69,Yes,Fiber optic,Month-to-month,Electronic check,71.13,4878.29,No,0,49+ Months (Loyal),High (70-90),High Risk,0.0
CUST00232,Female,Yes,Yes,No,56,Yes,DSL,Month-to-month,Credit card,31.6,1780.83,Yes,1,49+ Months (Loyal),Low (<40),High Risk,31.6
CUST00233,Male,No,Yes,Yes,2,Yes,Fiber optic,Two year,Bank transfer,36.7,36.09,No,0,0-12 Months (New),Low (<40),Low Risk,0.0
CUST00234,Female,No,Yes,No,55,No,No,Month-to-month,Electronic check,69.61,3829.63,Yes,1,49+ Months (Loyal),Medium (40-70),High Risk,69.61
CUST00235,Male,Yes,Yes,No,14,Yes,DSL,One year,Electronic check,24.4,377.89,No,0,13-24 Months,Low (<40),Medium Risk,0.0
CUST00236,Female,Yes,No,Yes,23,Yes,No,One year,Credit card,42.45,951.18,No,0,13-24 Months,Medium (40-70),Medium Risk,0.0
CUST00237,Female,Yes,Yes,No,16,Yes,DSL,Month-to-month,Electronic check,115.41,1803.45,Yes,1,13-24 Months,Premium (90+),High Risk,115.41
CUST00238,Female,Yes,No,Yes,71,No,DSL,Month-to-month,Bank transfer,76.38,5403.37,No,0,49+ Months (Loyal),High (70-90),High Risk,0.0
CUST00239,Female,Yes,No,Yes,70,Yes,DSL,Month-to-month,Credit card,22.39,1571.45,No,0,49+ Months (Loyal),Low (<40),High Risk,0.0
CUST00240,Male,Yes,Yes,No,40,Yes,DSL,Month-to-month,Mailed check,61.98,2525.32,No,0,25-48 Months,Medium (40-70),High Risk,0.0
CUST00241,Male,Yes,Yes,Yes,30,No,No,Two year,Credit card,117.46,3482.29,Yes,1,25-48 Months,Premium (90+),Low Risk,117.46
CUST00242,Male,Yes,Yes,Yes,56,Yes,DSL,Month-to-month,Bank transfer,112.6,6294.9,No,0,49+ Months (Loyal),Premium (90+),High Risk,0.0
CUST00243,Female,Yes,No,No,30,Yes,DSL,Month-to-month,Electronic check,35.54,1032.64,Yes,1,25-48 Months,Low (<40),High Risk,35.54
CUST00244,Female,No,No,Yes,58,No,Fiber optic,Month-to-month,Electronic check,29.04,1715.08,Yes,1,49+ Months (Loyal),Low (<40),High Risk,29.04
CUST00245,Male,No,No,Yes,12,Yes,Fiber optic,Month-to-month,Electronic check,87.72,1028.66,No,0,0-12 Months (New),High (70-90),High Risk,0.0
CUST00246,Male,Yes,No,Yes,13,No,DSL,One year,Mailed check,32.15,374.12,No,0,13-24 Months,Low (<40),Medium Risk,0.0
CUST00247,Male,No,Yes,No,48,Yes,No,Month-to-month,Electronic check,22.18,1021.09,No,0,25-48 Months,Low (<40),High Risk,0.0
CUST00248,Female,No,Yes,No,16,Yes,Fiber optic,Month-to-month,Credit card,102.17,1624.22,Yes,1,13-24 Months,Premium (90+),High Risk,102.17
CUST00249,Female,No,No,Yes,24,No,Fiber optic,Month-to-month,Mailed check,23.46,574.96,Yes,1,13-24 Months,Low (<40),High Risk,23.46
CUST00250,Female,Yes,No,No,8,Yes,Fiber optic,Month-to-month,Credit card,39.95,358.07,Yes,1,0-12 Months (New),Low (<40),High Risk,39.95
CUST00251,Male,Yes,No,No,70,No,Fiber optic,Two year,Bank transfer,58.84,4086.78,Yes,1,49+ Months (Loyal),Medium (40-70),Low Risk,58.84
CUST00252,Male,No,No,Yes,61,No,No,Two year,Mailed check,30.01,1846.3,No,0,49+ Months (Loyal),Low (<40),Low Risk,0.0
CUST00253,Male,No,No,No,23,Yes,DSL,Month-to-month,Bank transfer,111.4,2515.02,No,0,13-24 Months,Premium (90+),High Risk,0.0
CUST00254,Male,No,No,No,23,No,DSL,Month-to-month,Mailed check,80.17,1795.9,Yes,1,13-24 Months,High (70-90),High Risk,80.17
CUST00255,Female,No,Yes,No,23,No,DSL,Month-to-month,Mailed check,97.44,2275.77,No,0,13-24 Months,Premium (90+),High Risk,0.0
CUST00256,Male,Yes,No,Yes,44,No,Fiber optic,Month-to-month,Mailed check,93.24,4096.25,Yes,1,25-48 Months,Premium (90+),High Risk,93.24
CUST00257,Female,Yes,Yes,No,29,Yes,Fiber optic,Month-to-month,Bank transfer,32.73,972.05,No,0,25-48 Months,Low (<40),High Risk,0.0
CUST00258,Female,No,Yes,No,29,Yes,Fiber optic,Month-to-month,Electronic check,43.8,1318.44,Yes,1,25-48 Months,Medium (40-70),High Risk,43.8
CUST00259,Male,Yes,No,Yes,34,Yes,DSL,One year,Bank transfer,45.67,1513.58,Yes,1,25-48 Months,Medium (40-70),Medium Risk,45.67
CUST00260,Female,Yes,No,Yes,53,No,Fiber optic,Month-to-month,Credit card,30.14,1595.37,No,0,49+ Months (Loyal),Low (<40),High Risk,0.0
CUST00261,Male,No,No,Yes,5,No,DSL,Month-to-month,Electronic check,27.42,104.11,Yes,1,0-12 Months (New),Low (<40),High Risk,27.42
CUST00262,Male,No,No,No,4,No,No,Month-to-month,Credit card,35.71,102.97,Yes,1,0-12 Months (New),Low (<40),High Risk,35.71
CUST00263,Male,Yes,No,No,39,Yes,DSL,Month-to-month,Credit card,35.36,1365.12,Yes,1,25-48 Months,Low (<40),High Risk,35.36
CUST00264,Female,Yes,Yes,Yes,4,Yes,DSL,One year,Electronic check,67.36,230.99,No,0,0-12 Months (New),Medium (40-70),Medium Risk,0.0
CUST00265,Female,Yes,No,Yes,70,No,DSL,Month-to-month,Credit card,56.94,3980.38,Yes,1,49+ Months (Loyal),Medium (40-70),High Risk,56.94
CUST00266,Female,Yes,Yes,No,8,Yes,No,One year,Electronic check,86.81,725.3,Yes,1,0-12 Months (New),High (70-90),Medium Risk,86.81
CUST00267,Male,No,No,No,69,No,No,Two year,Credit card,49.89,3431.89,No,0,49+ Months (Loyal),Medium (40-70),Low Risk,0.0
CUST00268,Male,No,Yes,No,23,Yes,DSL,One year,Mailed check,24.27,516.05,No,0,13-24 Months,Low (<40),Medium Risk,0.0
CUST00269,Male,No,No,No,9,Yes,Fiber optic,Month-to-month,Bank transfer,105.66,952.91,Yes,1,0-12 Months (New),Premium (90+),High Risk,105.66
CUST00270,Male,Yes,Yes,No,20,Yes,No,Month-to-month,Electronic check,112.49,2256.07,Yes,1,13-24 Months,Premium (90+),High Risk,112.49
CUST00271,Female,Yes,No,No,50,No,No,One year,Electronic check,37.22,1851.3,No,0,49+ Months (Loyal),Low (<40),Medium Risk,0.0
CUST00272,Female,No,No,No,31,Yes,No,Month-to-month,Bank transfer,109.7,3352.72,No,0,25-48 Months,Premium (90+),High Risk,0.0
CUST00273,Female,Yes,No,No,13,Yes,DSL,Month-to-month,Credit card,97.4,1248.29,No,0,13-24 Months,Premium (90+),High Risk,0.0
CUST00274,Male,No,No,Yes,53,No,No,Two year,Electronic check,71.53,3756.99,No,0,49+ Months (Loyal),High (70-90),Low Risk,0.0
CUST00275,Female,No,Yes,Yes,25,Yes,DSL,Month-to-month,Credit card,25.06,612.54,Yes,1,25-48 Months,Low (<40),High Risk,25.06
CUST00276,Female,Yes,No,Yes,4,Yes,Fiber optic,Month-to-month,Credit card,37.76,188.09,Yes,1,0-12 Months (New),Low (<40),High Risk,37.76
CUST00277,Female,Yes,Yes,No,12,No,DSL,Month-to-month,Mailed check,105.38,1292.54,Yes,1,0-12 Months (New),Premium (90+),High Risk,105.38
CUST00278,Male,No,Yes,No,53,Yes,No,Month-to-month,Mailed check,84.74,4501.33,Yes,1,49+ Months (Loyal),High (70-90),High Risk,84.74
CUST00279,Female,Yes,No,No,49,No,Fiber optic,Month-to-month,Credit card,50.21,2462.35,Yes,1,49+ Months (Loyal),Medium (40-70),High Risk,50.21
CUST00280,Male,No,No,No,39,Yes,Fiber optic,Month-to-month,Bank transfer,84.06,3314.49,Yes,1,25-48 Months,High (70-90),High Risk,84.06
CUST00281,Female,No,Yes,Yes,8,No,No,Month-to-month,Mailed check,92.13,752.58,No,0,0-12 Months (New),Premium (90+),High Risk,0.0
CUST00282,Female,Yes,No,No,5,Yes,Fiber optic,One year,Mailed check,88.63,456.98,Yes,1,0-12 Months (New),High (70-90),Medium Risk,88.63
CUST00283,Female,Yes,Yes,Yes,38,Yes,Fiber optic,Month-to-month,Bank transfer,92.52,3521.66,No,0,25-48 Months,Premium (90+),High Risk,0.0
CUST00284,Female,No,Yes,No,29,No,Fiber optic,One year,Bank transfer,57.17,1666.49,No,0,25-48 Months,Medium (40-70),Medium Risk,0.0
CUST00285,Male,Yes,Yes,Yes,61,Yes,No,Month-to-month,Credit card,72.98,4443.09,No,0,49+ Months (Loyal),High (70-90),High Risk,0.0
CUST00286,Male,No,Yes,No,53,No,DSL,Month-to-month,Mailed check,97.89,5186.93,Yes,1,49+ Months (Loyal),Premium (90+),High Risk,97.89
CUST00287,Male,Yes,Yes,Yes,58,No,DSL,One year,Mailed check,77.63,4468.38,No,0,49+ Months (Loyal),High (70-90),Medium Risk,0.0
CUST00288,Male,No,No,No,52,No,Fiber optic,Month-to-month,Electronic check,73.38,3838.83,No,0,49+ Months (Loyal),High (70-90),High Risk,0.0
CUST00289,Female,No,Yes,Yes,32,Yes,No,Two year,Bank transfer,32.89,1040.84,No,0,25-48 Months,Low (<40),Low Risk,0.0
CUST00290,Male,No,Yes,No,38,No,No,Month-to-month,Bank transfer,63.37,2426.74,Yes,1,25-48 Months,Medium (40-70),High Risk,63.37
CUST00291,Female,Yes,Yes,Yes,52,Yes,DSL,Month-to-month,Mailed check,41.12,2090.43,Yes,1,49+ Months (Loyal),Medium (40-70),High Risk,41.12
CUST00292,Male,Yes,Yes,No,33,Yes,No,Two year,Electronic check,85.36,2768.85,No,0,25-48 Months,High (70-90),Low Risk,0.0
CUST00293,Female,Yes,No,Yes,71,No,Fiber optic,One year,Mailed check,89.52,6368.95,Yes,1,49+ Months (Loyal),High (70-90),Medium Risk,89.52
CUST00294,Male,Yes,Yes,No,14,Yes,Fiber optic,Month-to-month,Electronic check,69.77,987.68,No,0,13-24 Months,Medium (40-70),High Risk,0.0
CUST00295,Male,Yes,No,No,21,Yes,No,Month-to-month,Mailed check,88.82,1863.29,Yes,1,13-24 Months,High (70-90),High Risk,88.82
CUST00296,Male,No,Yes,No,20,Yes,No,Month-to-month,Electronic check,110.48,2224.03,Yes,1,13-24 Months,Premium (90+),High Risk,110.48
CUST00297,Female,Yes,No,Yes,13,Yes,DSL,Two year,Bank transfer,100.16,1283.35,No,0,13-24 Months,Premium (90+),Low Risk,0.0
CUST00298,Male,No,Yes,Yes,22,No,Fiber optic,Two year,Bank transfer,107.85,2332.0,No,0,13-24 Months,Premium (90+),Low Risk,0.0
CUST00299,Male,No,No,No,59,No,Fiber optic,One year,Credit card,99.99,5914.29,No,0,49+ Months (Loyal),Premium (90+),Medium Risk,0.0
CUST00300,Male,No,Yes,Yes,14,No,No,Month-to-month,Credit card,38.13,521.8,Yes,1,13-24 Months,Low (<40),High Risk,38.13
CUST00301,Male,No,No,No,15,No,Fiber optic,Month-to-month,Bank transfer,85.5,1233.74,No,0,13-24 Months,High (70-90),High Risk,0.0
CUST00302,Male,Yes,Yes,No,32,No,Fiber optic,One year,Credit card,34.87,1148.48,No,0,25-48 Months,Low (<40),Medium Risk,0.0
CUST00303,Male,No,Yes,No,64,Yes,DSL,One year,Bank transfer,44.09,2868.77,Yes,1,49+ Months (Loyal),Medium (40-70),Medium Risk,44.09
CUST00304,Male,Yes,No,Yes,11,No,Fiber optic,One year,Credit card,28.8,316.65,Yes,1,0-12 Months (New),Low (<40),Medium Risk,28.8
CUST00305,Female,No,Yes,No,53,Yes,No,Month-to-month,Electronic check,99.18,5302.86,Yes,1,49+ Months (Loyal),Premium (90+),High Risk,99.18
CUST00306,Male,Yes,No,No,7,Yes,Fiber optic,Month-to-month,Credit card,91.67,628.02,Yes,1,0-12 Months (New),Premium (90+),High Risk,91.67
CUST00307,Male,No,Yes,No,46,No,No,Month-to-month,Electronic check,24.58,1097.1,Yes,1,25-48 Months,Low (<40),High Risk,24.58
CUST00308,Female,No,No,Yes,25,Yes,Fiber optic,Month-to-month,Mailed check,91.68,2252.78,Yes,1,25-48 Months,Premium (90+),High Risk,91.68
CUST00309,Male,Yes,No,Yes,64,Yes,No,One year,Credit card,103.88,6646.61,No,0,49+ Months (Loyal),Premium (90+),Medium Risk,0.0
CUST00310,Male,No,Yes,Yes,50,No,No,Two year,Credit card,117.95,5939.09,No,0,49+ Months (Loyal),Premium (90+),Low Risk,0.0
CUST00311,Female,Yes,No,No,58,Yes,DSL,Month-to-month,Bank transfer,104.31,6054.76,Yes,1,49+ Months (Loyal),Premium (90+),High Risk,104.31
CUST00312,Male,No,Yes,No,45,Yes,No,One year,Mailed check,70.39,3186.98,No,0,25-48 Months,High (70-90),Medium Risk,0.0
CUST00313,Male,Yes,No,No,69,No,Fiber optic,One year,Electronic check,22.53,1519.1,No,0,49+ Months (Loyal),Low (<40),Medium Risk,0.0
CUST00314,Male,Yes,Yes,No,33,Yes,DSL,One year,Bank transfer,40.4,1337.32,No,0,25-48 Months,Medium (40-70),Medium Risk,0.0
CUST00315,Female,No,Yes,No,31,No,No,One year,Credit card,58.76,1867.23,No,0,25-48 Months,Medium (40-70),Medium Risk,0.0
CUST00316,Female,No,Yes,No,26,No,DSL,Two year,Bank transfer,95.51,2487.92,No,0,25-48 Months,Premium (90+),Low Risk,0.0
CUST00317,Male,Yes,No,Yes,10,Yes,DSL,One year,Electronic check,57.72,570.05,No,0,0-12 Months (New),Medium (40-70),Medium Risk,0.0
CUST00318,Male,No,No,Yes,43,No,No,Two year,Electronic check,35.37,1503.17,Yes,1,25-48 Months,Low (<40),Low Risk,35.37
CUST00319,Female,Yes,No,Yes,41,Yes,DSL,Month-to-month,Mailed check,61.59,2528.89,Yes,1,25-48 Months,Medium (40-70),High Risk,61.59
CUST00320,Male,No,No,No,47,No,DSL,Two year,Credit card,119.66,5656.39,No,0,25-48 Months,Premium (90+),Low Risk,0.0
CUST00321,Male,No,No,No,31,Yes,DSL,One year,Bank transfer,58.14,1831.96,Yes,1,25-48 Months,Medium (40-70),Medium Risk,58.14
CUST00322,Female,Yes,Yes,No,66,No,Fiber optic,Month-to-month,Mailed check,52.03,3392.21,Yes,1,49+ Months (Loyal),Medium (40-70),High Risk,52.03
CUST00323,Male,No,Yes,Yes,55,Yes,DSL,Month-to-month,Credit card,84.66,4700.28,No,0,49+ Months (Loyal),High (70-90),High Risk,0.0
CUST00324,Male,No,No,No,5,Yes,DSL,Month-to-month,Bank transfer,75.81,386.55,Yes,1,0-12 Months (New),High (70-90),High Risk,75.81
CUST00325,Female,Yes,No,No,52,No,Fiber optic,Month-to-month,Electronic check,73.48,3835.1,Yes,1,49+ Months (Loyal),High (70-90),High Risk,73.48
CUST00326,Male,No,No,Yes,38,No,No,Month-to-month,Credit card,58.14,2241.53,Yes,1,25-48 Months,Medium (40-70),High Risk,58.14
CUST00327,Male,No,Yes,No,70,No,No,Month-to-month,Bank transfer,115.74,8052.92,No,0,49+ Months (Loyal),Premium (90+),High Risk,0.0
CUST00328,Male,No,Yes,Yes,51,Yes,Fiber optic,Month-to-month,Bank transfer,41.17,2140.23,No,0,49+ Months (Loyal),Medium (40-70),High Risk,0.0
CUST00329,Male,No,Yes,Yes,33,Yes,DSL,Month-to-month,Electronic check,105.14,3512.86,No,0,25-48 Months,Premium (90+),High Risk,0.0
CUST00330,Female,No,No,Yes,33,Yes,DSL,One year,Credit card,115.15,3785.66,No,0,25-48 Months,Premium (90+),Medium Risk,0.0
CUST00331,Male,No,No,Yes,25,No,Fiber optic,Month-to-month,Bank transfer,89.35,2198.99,Yes,1,25-48 Months,High (70-90),High Risk,89.35
CUST00332,Female,Yes,Yes,Yes,41,Yes,DSL,One year,Credit card,47.67,1940.42,No,0,25-48 Months,Medium (40-70),Medium Risk,0.0
CUST00333,Female,Yes,No,No,46,No,Fiber optic,Month-to-month,Mailed check,84.56,3847.96,Yes,1,25-48 Months,High (70-90),High Risk,84.56
CUST00334,Male,No,No,Yes,10,Yes,No,One year,Credit card,96.92,940.48,Yes,1,0-12 Months (New),Premium (90+),Medium Risk,96.92
CUST00335,Female,Yes,Yes,No,51,Yes,No,One year,Bank transfer,33.39,1703.0,Yes,1,49+ Months (Loyal),Low (<40),Medium Risk,33.39
CUST00336,Female,No,Yes,Yes,66,Yes,Fiber optic,Month-to-month,Mailed check,93.59,6175.29,Yes,1,49+ Months (Loyal),Premium (90+),High Risk,93.59
CUST00337,Male,Yes,Yes,Yes,34,No,DSL,Month-to-month,Mailed check,71.79,2470.01,Yes,1,25-48 Months,High (70-90),High Risk,71.79
CUST00338,Female,No,Yes,No,14,No,No,Month-to-month,Mailed check,57.67,795.23,No,0,13-24 Months,Medium (40-70),High Risk,0.0
CUST00339,Male,Yes,No,Yes,67,No,Fiber optic,One year,Bank transfer,68.69,4600.44,No,0,49+ Months (Loyal),Medium (40-70),Medium Risk,0.0
CUST00340,Male,Yes,Yes,Yes,10,No,DSL,Month-to-month,Mailed check,56.22,583.93,Yes,1,0-12 Months (New),Medium (40-70),High Risk,56.22
CUST00341,Male,Yes,No,Yes,62,No,Fiber optic,Month-to-month,Mailed check,84.73,5244.35,Yes,1,49+ Months (Loyal),High (70-90),High Risk,84.73
CUST00342,Male,No,Yes,Yes,19,Yes,DSL,Month-to-month,Mailed check,71.66,1352.09,No,0,13-24 Months,High (70-90),High Risk,0.0
CUST00343,Male,Yes,Yes,Yes,58,No,Fiber optic,Month-to-month,Credit card,80.08,4674.1,No,0,49+ Months (Loyal),High (70-90),High Risk,0.0
CUST00344,Male,Yes,Yes,No,59,Yes,DSL,Month-to-month,Mailed check,30.86,1790.97,No,0,49+ Months (Loyal),Low (<40),High Risk,0.0
CUST00345,Female,No,Yes,Yes,61,Yes,No,Month-to-month,Electronic check,29.32,1804.46,No,0,49+ Months (Loyal),Low (<40),High Risk,0.0
CUST00346,Male,Yes,No,No,6,No,DSL,Two year,Credit card,98.96,581.88,No,0,0-12 Months (New),Premium (90+),Low Risk,0.0
